latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
26.6419,79.4777,310.2,1.3,1.1,2000-12-18,555,Terra,MODIS,54,6.2,298.5,6.6,D,0
23.2816,77.386,314.7,1.1,1.1,2000-12-18,556,Terra,MODIS,52,6.2,303.6,6.0,D,0
21.4412,77.0625,316.1,1.2,1.1,2000-12-18,557,Terra,MODIS,45,6.2,304.3,8.7,D,0
21.2685,76.8066,324.6,1.1,1.1,2000-12-18,557,Terra,MODIS,72,6.2,306.6,17.1,D,0
21.2668,76.8172,321.7,1.1,1.1,2000-12-18,557,Terra,MODIS,67,6.2,307.3,13.6,D,0
21.2652,73.0013,321.1,1.1,1.0,2000-12-18,557,Terra,MODIS,63,6.2,303.3,12.9,D,0
21.1401,73.3102,317.5,1.0,1.0,2000-12-18,557,Terra,MODIS,45,6.2,304.1,7.6,D,0
19.828,74.4844,314.7,1.0,1.0,2000-12-18,557,Terra,MODIS,19,6.2,304.6,5.4,D,0
19.4017,76.3455,317.7,1.1,1.1,2000-12-18,557,Terra,MODIS,60,6.2,307.0,7.3,D,0
19.0125,73.3195,332.7,1.0,1.0,2000-12-18,557,Terra,MODIS,83,6.2,310.8,22.0,D,0
19.0111,73.3289,320.0,1.0,1.0,2000-12-18,557,Terra,MODIS,66,6.2,308.9,6.8,D,0
18.6529,73.8247,316.3,1.0,1.0,2000-12-18,557,Terra,MODIS,43,6.2,305.6,5.2,D,0
18.276,74.9284,333.7,1.0,1.0,2000-12-18,558,Terra,MODIS,0,6.2,305.1,26.2,D,0
18.1985,74.1576,322.0,1.0,1.0,2000-12-18,558,Terra,MODIS,70,6.2,307.5,8.3,D,0
17.9758,73.6076,316.8,1.0,1.0,2000-12-18,558,Terra,MODIS,51,6.2,304.5,9.8,D,0
17.4743,75.9317,321.8,1.1,1.1,2000-12-18,558,Terra,MODIS,68,6.2,306.3,13.8,D,0
16.5747,74.8255,313.1,1.1,1.0,2000-12-18,558,Terra,MODIS,48,6.2,302.6,5.7,D,0
13.1838,75.2284,315.4,1.2,1.1,2000-12-18,559,Terra,MODIS,66,6.2,300.3,12.8,D,0
13.0278,75.5104,315.3,1.2,1.1,2000-12-18,559,Terra,MODIS,66,6.2,298.7,13.4,D,0
24.2035,82.7122,300.5,1.0,1.0,2000-12-18,1652,Terra,MODIS,29,6.2,288.5,6.3,N,2
27.6365,91.9464,311.9,1.1,1.0,2000-12-19,459,Terra,MODIS,72,6.2,284.4,15.5,D,0
26.8493,95.3925,303.2,1.7,1.3,2000-12-19,459,Terra,MODIS,34,6.2,286.5,12.0,D,0
26.6629,95.1452,315.9,1.7,1.3,2000-12-19,459,Terra,MODIS,48,6.2,289.7,26.4,D,0
26.66,95.1604,316.2,1.7,1.3,2000-12-19,459,Terra,MODIS,55,6.2,286.6,27.9,D,0
26.6619,95.1553,316.4,1.7,1.3,2000-12-19,459,Terra,MODIS,77,6.2,287.1,30.2,D,0
26.6506,95.1531,315.1,1.7,1.3,2000-12-19,459,Terra,MODIS,75,6.2,288.4,27.7,D,0
26.7185,93.3716,310.1,1.3,1.1,2000-12-19,459,Terra,MODIS,0,6.2,299.5,11.5,D,0
26.7707,91.1727,306.8,1.0,1.0,2000-12-19,500,Terra,MODIS,62,6.2,292.2,6.2,D,0
23.7217,92.7241,300.6,1.3,1.1,2000-12-19,500,Terra,MODIS,19,6.2,289.9,3.6,D,0
23.6809,86.0825,312.3,1.2,1.1,2000-12-19,501,Terra,MODIS,63,6.2,301.6,7.1,D,0
23.6794,86.0941,314.7,1.2,1.1,2000-12-19,501,Terra,MODIS,68,6.2,301.0,9.7,D,2
22.6403,88.3926,309.7,1.0,1.0,2000-12-19,501,Terra,MODIS,59,6.2,297.4,5.5,D,0
18.6561,73.8122,315.0,4.4,1.9,2000-12-19,640,Terra,MODIS,63,6.2,302.5,55.4,D,0
16.0785,74.0324,300.7,1.0,1.0,2000-12-19,1733,Terra,MODIS,31,6.2,290.5,4.9,N,0
16.0771,74.023,328.5,1.0,1.0,2000-12-19,1733,Terra,MODIS,100,6.2,291.4,28.7,N,0
16.8189,74.6344,304.8,1.0,1.0,2000-12-19,1733,Terra,MODIS,62,6.2,285.8,8.5,N,0
17.8155,75.1147,306.2,1.0,1.0,2000-12-19,1734,Terra,MODIS,67,6.2,284.7,9.6,N,0
18.882,74.3202,312.7,1.0,1.0,2000-12-19,1734,Terra,MODIS,86,6.2,285.3,14.1,N,0
21.3204,73.4714,308.8,1.0,1.0,2000-12-19,1735,Terra,MODIS,76,6.2,292.5,9.2,N,0
21.655,74.4848,304.0,1.0,1.0,2000-12-19,1735,Terra,MODIS,58,6.2,288.3,7.5,N,0
31.774,77.2338,309.9,1.2,1.1,2000-12-20,542,Terra,MODIS,38,6.2,298.5,9.8,D,0
31.5756,77.5419,300.2,1.1,1.1,2000-12-20,542,Terra,MODIS,22,6.2,286.0,6.2,D,0
31.544,77.6007,322.4,1.1,1.1,2000-12-20,542,Terra,MODIS,82,6.2,291.5,26.0,D,0
30.9777,78.2025,310.3,1.1,1.0,2000-12-20,542,Terra,MODIS,69,6.2,291.3,11.3,D,0
30.7535,78.9043,311.1,1.0,1.0,2000-12-20,542,Terra,MODIS,41,6.2,295.0,11.6,D,0
30.762,78.4398,306.6,1.0,1.0,2000-12-20,542,Terra,MODIS,64,6.2,292.3,7.2,D,0
30.6475,78.8714,303.3,1.0,1.0,2000-12-20,542,Terra,MODIS,48,6.2,289.5,7.4,D,0
30.4705,79.4062,304.5,1.0,1.0,2000-12-20,542,Terra,MODIS,48,6.2,292.6,6.2,D,0
30.0666,80.5158,310.8,1.0,1.0,2000-12-20,542,Terra,MODIS,22,6.2,297.3,10.2,D,0
29.6861,77.6213,304.0,1.1,1.0,2000-12-20,542,Terra,MODIS,58,6.2,292.0,5.1,D,0
29.3952,79.5131,302.5,1.0,1.0,2000-12-20,542,Terra,MODIS,32,6.2,289.5,3.7,D,0
29.6748,77.151,302.5,1.1,1.1,2000-12-20,542,Terra,MODIS,44,6.2,292.3,4.1,D,0
29.302,77.1938,305.5,1.1,1.1,2000-12-20,542,Terra,MODIS,53,6.2,294.8,4.7,D,0
29.0688,78.5742,302.3,1.0,1.0,2000-12-20,542,Terra,MODIS,48,6.2,291.5,3.5,D,0
29.1727,77.4073,304.4,1.1,1.0,2000-12-20,542,Terra,MODIS,47,6.2,294.4,3.7,D,0
29.2376,76.5173,308.6,1.2,1.1,2000-12-20,542,Terra,MODIS,60,6.2,295.2,6.9,D,0
29.0955,76.18,314.3,1.2,1.1,2000-12-20,542,Terra,MODIS,69,6.2,296.0,12.6,D,0
28.386,80.9225,304.4,1.1,1.0,2000-12-20,542,Terra,MODIS,41,6.2,293.0,4.7,D,0
28.5552,79.3943,303.8,1.0,1.0,2000-12-20,542,Terra,MODIS,54,6.2,292.1,3.8,D,0
28.2957,80.909,303.2,1.1,1.0,2000-12-20,542,Terra,MODIS,54,6.2,292.4,3.9,D,0
28.5202,78.2857,304.5,1.0,1.0,2000-12-20,542,Terra,MODIS,36,6.2,293.8,3.4,D,0
28.5305,77.4705,316.1,1.1,1.0,2000-12-20,542,Terra,MODIS,71,6.2,295.2,12.1,D,0
27.3382,82.0612,304.3,1.2,1.1,2000-12-20,543,Terra,MODIS,44,6.2,294.0,4.3,D,0
27.9356,77.4446,307.7,1.1,1.0,2000-12-20,543,Terra,MODIS,51,6.2,296.3,5.1,D,0
27.3888,80.7982,312.4,1.1,1.0,2000-12-20,543,Terra,MODIS,67,6.2,295.5,9.0,D,0
27.7367,77.4865,306.4,1.1,1.0,2000-12-20,543,Terra,MODIS,37,6.2,295.6,4.2,D,0
27.6116,77.3988,313.6,1.1,1.0,2000-12-20,543,Terra,MODIS,67,6.2,296.9,10.8,D,0
26.642,79.476,312.3,1.0,1.0,2000-12-20,543,Terra,MODIS,64,6.2,296.3,7.3,D,0
26.6405,79.486,308.3,1.0,1.0,2000-12-20,543,Terra,MODIS,52,6.2,296.0,4.6,D,0
24.2003,82.713,309.6,1.5,1.2,2000-12-20,543,Terra,MODIS,59,6.2,297.7,9.4,D,2
21.2174,78.3024,314.6,1.0,1.0,2000-12-20,544,Terra,MODIS,39,6.2,304.4,3.7,D,0
21.1837,78.1004,318.5,1.0,1.0,2000-12-20,544,Terra,MODIS,63,6.2,304.8,7.6,D,0
21.1822,78.11,319.9,1.0,1.0,2000-12-20,544,Terra,MODIS,67,6.2,305.9,9.0,D,0
21.6074,74.3428,330.5,1.3,1.1,2000-12-20,544,Terra,MODIS,79,6.2,304.8,29.7,D,0
21.6059,74.3549,327.7,1.3,1.1,2000-12-20,544,Terra,MODIS,76,6.2,306.5,24.6,D,0
21.6066,74.3489,332.4,1.3,1.1,2000-12-20,544,Terra,MODIS,82,6.2,306.3,32.9,D,0
21.2383,77.0349,326.5,1.0,1.0,2000-12-20,544,Terra,MODIS,75,6.2,306.1,17.6,D,0
20.6093,80.7283,316.0,1.3,1.1,2000-12-20,544,Terra,MODIS,66,6.2,302.4,12.2,D,0
21.3154,72.7538,325.1,1.6,1.2,2000-12-20,545,Terra,MODIS,73,6.2,303.4,31.8,D,0
19.6904,74.7342,317.7,1.2,1.1,2000-12-20,545,Terra,MODIS,52,6.2,305.1,8.6,D,0
18.9255,79.3922,315.1,1.1,1.1,2000-12-20,545,Terra,MODIS,60,6.2,304.4,7.0,D,0
19.34,76.2731,345.8,1.0,1.0,2000-12-20,545,Terra,MODIS,92,6.2,308.4,44.6,D,0
19.0711,77.173,322.5,1.0,1.0,2000-12-20,545,Terra,MODIS,69,6.2,307.2,10.4,D,0
17.9272,83.2974,311.7,2.1,1.4,2000-12-20,545,Terra,MODIS,48,6.2,301.5,13.0,D,0
17.9269,83.2906,311.0,2.1,1.4,2000-12-20,545,Terra,MODIS,41,6.2,301.0,11.6,D,0
18.4594,76.3753,317.5,1.0,1.0,2000-12-20,545,Terra,MODIS,50,6.2,304.6,6.5,D,0
18.6393,73.8137,319.9,1.3,1.1,2000-12-20,545,Terra,MODIS,65,6.2,303.3,12.3,D,0
18.5103,74.3388,314.7,1.2,1.1,2000-12-20,545,Terra,MODIS,24,6.2,303.6,7.7,D,0
17.9541,76.1735,318.9,1.0,1.0,2000-12-20,545,Terra,MODIS,57,6.2,308.0,6.1,D,0
17.5199,78.2209,333.4,1.1,1.0,2000-12-20,545,Terra,MODIS,83,6.2,305.8,26.5,D,0
17.5184,78.2307,318.0,1.1,1.0,2000-12-20,545,Terra,MODIS,57,6.2,305.0,7.6,D,0
17.8939,75.035,334.1,1.1,1.0,2000-12-20,545,Terra,MODIS,84,6.2,304.9,29.5,D,0
18.0731,73.4644,317.6,1.3,1.1,2000-12-20,545,Terra,MODIS,60,6.2,305.4,9.0,D,0
17.6369,75.1013,323.8,1.1,1.0,2000-12-20,545,Terra,MODIS,71,6.2,309.2,12.7,D,0
17.6355,75.1112,318.5,1.1,1.0,2000-12-20,545,Terra,MODIS,53,6.2,306.9,7.0,D,0
16.9671,74.4891,321.6,1.1,1.1,2000-12-20,546,Terra,MODIS,69,6.2,305.0,14.1,D,0
16.9657,74.4995,319.9,1.1,1.1,2000-12-20,546,Terra,MODIS,65,6.2,303.7,11.8,D,0
16.1823,77.1905,316.6,1.0,1.0,2000-12-20,546,Terra,MODIS,42,6.2,302.6,7.3,D,0
16.4371,74.9946,315.7,1.1,1.0,2000-12-20,546,Terra,MODIS,45,6.2,300.2,7.9,D,0
15.9649,76.918,318.4,1.0,1.0,2000-12-20,546,Terra,MODIS,58,6.2,302.4,8.5,D,0
15.6822,76.7134,316.6,1.0,1.0,2000-12-20,546,Terra,MODIS,48,6.2,303.1,6.4,D,0
15.6604,76.7319,322.8,1.0,1.0,2000-12-20,546,Terra,MODIS,69,6.2,302.4,13.0,D,0
15.558,76.6156,321.0,1.0,1.0,2000-12-20,546,Terra,MODIS,66,6.2,302.8,10.8,D,0
15.5912,75.3128,314.9,1.0,1.0,2000-12-20,546,Terra,MODIS,52,6.2,304.3,5.3,D,0
14.806,78.2127,316.5,1.1,1.1,2000-12-20,546,Terra,MODIS,42,6.2,303.7,8.4,D,0
14.8902,76.4593,316.6,1.0,1.0,2000-12-20,546,Terra,MODIS,51,6.2,304.0,6.1,D,0
14.8502,76.3533,336.6,1.0,1.0,2000-12-20,546,Terra,MODIS,86,6.2,306.2,29.0,D,0
13.0829,76.396,323.8,1.0,1.0,2000-12-20,547,Terra,MODIS,77,6.2,304.8,13.4,D,0
13.0815,76.4052,320.1,1.0,1.0,2000-12-20,547,Terra,MODIS,72,6.2,305.0,9.6,D,0
13.1178,75.2866,312.1,1.0,1.0,2000-12-20,547,Terra,MODIS,34,6.2,302.0,5.4,D,0
13.1165,75.2957,312.7,1.0,1.0,2000-12-20,547,Terra,MODIS,23,6.2,302.3,5.2,D,0
12.6742,77.6791,312.5,1.1,1.1,2000-12-20,547,Terra,MODIS,56,6.2,299.8,6.2,D,0
12.6727,77.6891,314.2,1.1,1.1,2000-12-20,547,Terra,MODIS,61,6.2,299.5,7.7,D,0
12.5698,76.9257,312.6,1.0,1.0,2000-12-20,547,Terra,MODIS,60,6.2,300.3,6.5,D,0
12.528,77.0167,311.9,1.1,1.0,2000-12-20,547,Terra,MODIS,57,6.2,299.5,6.1,D,0
12.4862,76.6847,311.5,1.0,1.0,2000-12-20,547,Terra,MODIS,57,6.2,299.3,5.4,D,0
12.4014,77.1185,313.2,1.1,1.0,2000-12-20,547,Terra,MODIS,61,6.2,299.1,7.3,D,0
22.7941,86.2112,302.8,1.0,1.0,2000-12-20,1639,Terra,MODIS,51,6.2,288.3,6.5,N,0
22.7926,86.2014,305.3,1.0,1.0,2000-12-20,1639,Terra,MODIS,64,6.2,290.3,8.0,N,0
26.9374,95.305,320.6,1.1,1.1,2000-12-21,447,Terra,MODIS,80,6.2,291.1,20.7,D,0
26.9355,95.3161,314.6,1.1,1.1,2000-12-21,447,Terra,MODIS,75,6.2,291.6,14.3,D,0
26.6407,95.0935,316.5,1.1,1.1,2000-12-21,447,Terra,MODIS,77,6.2,290.1,16.8,D,0
26.6389,95.1045,301.7,1.1,1.1,2000-12-21,447,Terra,MODIS,45,6.2,289.9,4.5,D,0
26.6313,95.0915,341.7,1.1,1.1,2000-12-21,447,Terra,MODIS,92,6.2,292.0,53.1,D,0
26.6295,95.1026,327.4,1.1,1.1,2000-12-21,447,Terra,MODIS,85,6.2,292.3,28.8,D,0
26.5428,95.0668,371.0,1.1,1.1,2000-12-21,447,Terra,MODIS,100,6.2,296.1,139.7,D,0
26.5411,95.0771,402.9,1.1,1.1,2000-12-21,447,Terra,MODIS,100,6.2,300.3,320.4,D,0
26.5394,95.0876,319.1,1.1,1.1,2000-12-21,447,Terra,MODIS,79,6.2,289.0,20.7,D,0
26.5353,95.054,319.2,1.1,1.1,2000-12-21,447,Terra,MODIS,79,6.2,289.9,20.3,D,0
26.5335,95.0647,372.1,1.1,1.1,2000-12-21,447,Terra,MODIS,100,6.2,293.4,145.4,D,0
26.5317,95.0756,345.4,1.1,1.1,2000-12-21,447,Terra,MODIS,94,6.2,291.3,61.7,D,0
25.3186,87.6532,305.0,1.5,1.2,2000-12-21,448,Terra,MODIS,0,6.2,294.3,9.3,D,0
23.5628,87.2332,309.3,1.6,1.2,2000-12-21,448,Terra,MODIS,45,6.2,297.0,9.3,D,0
30.1952,74.2486,308.0,1.6,1.2,2000-12-21,625,Terra,MODIS,60,6.2,296.8,8.2,D,0
29.9437,73.657,307.2,1.5,1.2,2000-12-21,625,Terra,MODIS,49,6.2,296.7,6.0,D,0
28.9832,76.7661,305.3,2.5,1.5,2000-12-21,625,Terra,MODIS,31,6.2,295.2,13.0,D,0
19.5172,74.8742,300.7,1.1,1.1,2000-12-21,1722,Terra,MODIS,32,6.2,285.0,7.3,N,0
26.6465,79.4756,304.1,1.4,1.2,2000-12-21,1724,Terra,MODIS,26,6.2,281.2,13.3,N,0
26.6438,79.4834,304.2,1.4,1.2,2000-12-21,1724,Terra,MODIS,43,6.2,282.2,13.7,N,0
31.426,77.7,308.4,1.3,1.1,2000-12-21,1725,Terra,MODIS,74,6.2,280.0,17.1,N,0
31.5908,77.8996,323.0,1.3,1.1,2000-12-21,1725,Terra,MODIS,100,6.2,280.8,35.8,N,0
31.5895,77.8886,353.4,1.3,1.1,2000-12-21,1725,Terra,MODIS,100,6.2,284.1,107.0,N,0
31.9804,77.1944,308.0,1.8,1.3,2000-12-22,529,Terra,MODIS,39,6.2,295.4,18.1,D,0
31.8774,77.1964,303.7,1.8,1.3,2000-12-22,529,Terra,MODIS,20,6.2,292.6,12.6,D,0
31.5863,77.8311,313.8,1.6,1.3,2000-12-22,529,Terra,MODIS,44,6.2,293.6,22.5,D,0
31.5899,77.8978,324.2,1.6,1.2,2000-12-22,529,Terra,MODIS,77,6.2,291.7,40.3,D,0
31.5865,77.8245,307.0,1.6,1.3,2000-12-22,529,Terra,MODIS,40,6.2,292.2,14.1,D,0
31.5849,77.8396,311.1,1.6,1.2,2000-12-22,529,Terra,MODIS,58,6.2,295.9,18.9,D,0
31.4979,77.6945,310.8,1.6,1.3,2000-12-22,529,Terra,MODIS,53,6.2,299.1,16.9,D,0
31.1142,78.3093,310.6,1.5,1.2,2000-12-22,529,Terra,MODIS,36,6.2,297.9,16.4,D,0
31.0886,78.2415,322.0,1.5,1.2,2000-12-22,529,Terra,MODIS,55,6.2,300.9,32.8,D,0
31.0872,78.2554,328.7,1.5,1.2,2000-12-22,529,Terra,MODIS,76,6.2,295.4,47.0,D,0
31.0846,78.2474,333.2,1.5,1.2,2000-12-22,529,Terra,MODIS,88,6.2,299.3,60.7,D,0
31.0829,78.2626,306.4,1.5,1.2,2000-12-22,529,Terra,MODIS,46,6.2,288.4,13.6,D,0
30.9838,78.1329,305.9,1.5,1.2,2000-12-22,530,Terra,MODIS,58,6.2,295.8,13.0,D,0
30.9771,77.8848,302.2,1.6,1.2,2000-12-22,530,Terra,MODIS,51,6.2,292.0,9.9,D,0
30.5446,79.7281,320.0,1.2,1.1,2000-12-22,530,Terra,MODIS,48,6.2,295.8,18.7,D,0
28.7925,77.5496,305.2,1.5,1.2,2000-12-22,530,Terra,MODIS,50,6.2,293.4,7.1,D,0
28.2169,80.6212,303.9,1.1,1.0,2000-12-22,530,Terra,MODIS,52,6.2,293.3,4.0,D,0
27.8611,80.2501,309.7,1.1,1.0,2000-12-22,530,Terra,MODIS,64,6.2,293.6,7.8,D,0
27.7956,80.1214,305.3,1.1,1.0,2000-12-22,530,Terra,MODIS,50,6.2,293.8,4.2,D,0
27.7941,80.1325,310.8,1.1,1.0,2000-12-22,530,Terra,MODIS,66,6.2,294.3,8.5,D,0
24.2076,82.7087,311.2,1.0,1.0,2000-12-22,531,Terra,MODIS,64,6.2,299.5,6.7,D,0
24.206,82.7187,311.4,1.0,1.0,2000-12-22,531,Terra,MODIS,64,6.2,299.0,7.2,D,0
24.1455,82.754,305.8,1.0,1.0,2000-12-22,531,Terra,MODIS,41,6.2,295.7,4.4,D,0
22.3119,76.7372,317.6,1.4,1.2,2000-12-22,532,Terra,MODIS,62,6.2,301.5,13.8,D,0
22.3073,76.7299,316.9,1.4,1.2,2000-12-22,532,Terra,MODIS,63,6.2,301.6,12.8,D,0
19.5193,82.2606,315.3,1.1,1.0,2000-12-22,532,Terra,MODIS,68,6.2,303.8,7.7,D,0
20.3429,74.8929,318.7,1.8,1.3,2000-12-22,532,Terra,MODIS,56,6.2,306.8,12.9,D,0
19.4518,77.643,320.4,1.2,1.1,2000-12-22,533,Terra,MODIS,67,6.2,305.3,10.1,D,0
18.2811,80.661,311.7,1.0,1.0,2000-12-22,533,Terra,MODIS,57,6.2,299.1,6.3,D,0
18.2797,80.6704,311.1,1.0,1.0,2000-12-22,533,Terra,MODIS,54,6.2,298.7,5.7,D,0
17.7703,77.5365,321.8,1.1,1.1,2000-12-22,533,Terra,MODIS,68,6.2,305.0,12.9,D,0
17.0316,81.4118,313.4,1.1,1.0,2000-12-22,533,Terra,MODIS,57,6.2,300.1,4.7,D,0
17.8407,75.131,314.3,1.6,1.2,2000-12-22,533,Terra,MODIS,31,6.2,301.1,11.4,D,0
16.3642,80.8912,318.1,1.0,1.0,2000-12-22,533,Terra,MODIS,70,6.2,299.0,11.4,D,0
16.904,76.8517,316.7,1.2,1.1,2000-12-22,533,Terra,MODIS,43,6.2,306.1,7.3,D,0
16.263,80.8887,328.8,1.0,1.0,2000-12-22,533,Terra,MODIS,82,6.2,299.1,23.5,D,0
16.2615,80.8984,336.7,1.1,1.0,2000-12-22,533,Terra,MODIS,88,6.2,299.5,35.3,D,0
15.8452,76.7524,317.2,1.2,1.1,2000-12-22,534,Terra,MODIS,53,6.2,301.4,10.0,D,0
14.4112,75.7271,316.3,1.3,1.1,2000-12-22,534,Terra,MODIS,57,6.2,304.3,7.8,D,0
14.0923,75.5981,315.8,1.3,1.1,2000-12-22,534,Terra,MODIS,60,6.2,303.1,8.5,D,0
13.0555,76.3246,314.4,1.2,1.1,2000-12-22,534,Terra,MODIS,60,6.2,301.3,5.9,D,0
13.054,76.3353,316.2,1.2,1.1,2000-12-22,534,Terra,MODIS,65,6.2,303.4,7.6,D,0
12.2183,78.0859,317.1,1.0,1.0,2000-12-22,535,Terra,MODIS,69,6.2,297.9,8.7,D,0
27.5028,93.7183,306.0,1.1,1.1,2000-12-23,435,Terra,MODIS,63,6.2,293.2,7.2,D,0
27.1765,94.2456,309.8,1.1,1.0,2000-12-23,435,Terra,MODIS,65,6.2,299.0,6.0,D,0
27.1673,94.2441,308.5,1.1,1.0,2000-12-23,435,Terra,MODIS,58,6.2,297.5,4.9,D,0
27.243,92.5427,306.8,1.3,1.1,2000-12-23,435,Terra,MODIS,46,6.2,290.7,10.2,D,0
26.4218,95.0454,308.5,1.0,1.0,2000-12-23,435,Terra,MODIS,45,6.2,298.3,6.7,D,0
24.9624,93.8888,305.7,1.1,1.0,2000-12-23,435,Terra,MODIS,46,6.2,295.7,4.4,D,0
24.7326,94.3577,302.1,1.0,1.0,2000-12-23,435,Terra,MODIS,50,6.2,291.3,4.6,D,0
31.2342,77.77,304.4,1.6,1.3,2000-12-23,612,Terra,MODIS,45,6.2,288.8,10.7,D,0
31.079,78.2135,307.6,1.8,1.3,2000-12-23,612,Terra,MODIS,60,6.2,291.7,21.4,D,0
31.0087,77.6086,303.8,1.6,1.2,2000-12-23,612,Terra,MODIS,57,6.2,289.3,12.9,D,0
30.3959,79.5008,303.1,2.2,1.4,2000-12-23,612,Terra,MODIS,33,6.2,288.4,19.6,D,0
30.3909,79.5237,300.8,2.2,1.4,2000-12-23,612,Terra,MODIS,20,6.2,287.9,17.3,D,0
21.3163,73.5981,317.0,1.3,1.2,2000-12-23,615,Terra,MODIS,45,6.2,303.9,12.5,D,0
20.3954,74.962,323.8,1.7,1.3,2000-12-23,615,Terra,MODIS,71,6.2,309.3,23.7,D,0
20.3926,74.9782,319.8,1.7,1.3,2000-12-23,615,Terra,MODIS,62,6.2,309.8,14.5,D,0
20.934,70.5252,322.0,1.0,1.0,2000-12-23,615,Terra,MODIS,62,6.2,307.0,8.3,D,0
20.3032,72.902,315.2,1.3,1.1,2000-12-23,615,Terra,MODIS,36,6.2,302.9,8.9,D,0
20.3018,72.9082,314.9,1.3,1.1,2000-12-23,615,Terra,MODIS,35,6.2,303.8,8.3,D,0
18.7852,73.1241,319.7,1.4,1.2,2000-12-23,616,Terra,MODIS,58,6.2,307.7,12.2,D,0
18.7831,73.1366,317.0,1.4,1.2,2000-12-23,616,Terra,MODIS,40,6.2,305.6,8.3,D,0
18.7872,73.1317,322.3,1.4,1.2,2000-12-23,616,Terra,MODIS,67,6.2,307.1,16.9,D,0
16.5349,73.7008,315.4,1.7,1.3,2000-12-23,616,Terra,MODIS,53,6.2,304.1,12.1,D,0
14.3494,75.3575,313.5,2.4,1.5,2000-12-23,617,Terra,MODIS,56,6.2,302.1,18.7,D,0
14.3407,75.3506,312.7,2.4,1.5,2000-12-23,617,Terra,MODIS,41,6.2,302.1,15.9,D,0
14.0669,75.785,314.2,2.7,1.6,2000-12-23,617,Terra,MODIS,61,6.2,294.3,31.5,D,0
17.1966,77.295,303.1,1.3,1.1,2000-12-23,1709,Terra,MODIS,53,6.2,288.2,10.1,N,0
26.9959,95.4754,302.5,3.7,1.8,2000-12-24,518,Terra,MODIS,52,6.2,291.8,32.7,D,0
26.7498,90.7667,305.6,1.8,1.3,2000-12-24,518,Terra,MODIS,62,6.2,294.4,9.8,D,0
28.2063,80.4782,305.9,1.6,1.2,2000-12-24,518,Terra,MODIS,54,6.2,294.2,9.4,D,0
28.2052,80.4712,305.4,1.6,1.2,2000-12-24,518,Terra,MODIS,49,6.2,294.4,8.0,D,0
27.9534,80.1762,304.5,1.6,1.2,2000-12-24,518,Terra,MODIS,45,6.2,293.9,6.7,D,0
27.5864,82.4746,308.6,1.2,1.1,2000-12-24,518,Terra,MODIS,55,6.2,296.7,6.6,D,0
26.0569,83.7356,306.3,1.0,1.0,2000-12-24,518,Terra,MODIS,52,6.2,294.8,3.8,D,0
24.2015,82.7112,306.9,1.1,1.0,2000-12-24,519,Terra,MODIS,54,6.2,294.5,4.7,D,2
23.677,86.0862,311.7,1.1,1.0,2000-12-24,519,Terra,MODIS,66,6.2,298.1,6.7,D,2
24.1406,82.7592,306.5,1.1,1.0,2000-12-24,519,Terra,MODIS,46,6.2,295.2,4.9,D,0
22.7904,86.2064,308.3,1.1,1.0,2000-12-24,519,Terra,MODIS,0,6.2,298.1,5.4,D,0
19.3934,77.1281,312.4,2.0,1.4,2000-12-24,520,Terra,MODIS,44,6.2,301.5,12.3,D,0
19.3913,77.147,319.0,2.0,1.4,2000-12-24,520,Terra,MODIS,68,6.2,302.3,28.5,D,0
16.864,81.9514,308.4,1.0,1.0,2000-12-24,521,Terra,MODIS,27,6.2,298.0,4.8,D,0
16.6373,80.9466,322.8,1.1,1.0,2000-12-24,521,Terra,MODIS,77,6.2,299.8,16.2,D,0
16.6281,80.9452,311.4,1.1,1.0,2000-12-24,521,Terra,MODIS,23,6.2,299.3,4.6,D,0
16.6038,75.3375,313.6,2.5,1.5,2000-12-24,521,Terra,MODIS,38,6.2,301.9,21.2,D,0
16.0184,77.0407,314.5,1.8,1.3,2000-12-24,521,Terra,MODIS,55,6.2,302.2,12.5,D,0
13.5651,79.1446,323.3,1.2,1.1,2000-12-24,522,Terra,MODIS,76,6.2,295.9,22.8,D,0
13.8949,75.7175,315.5,2.1,1.4,2000-12-24,522,Terra,MODIS,61,6.2,301.5,19.6,D,0
13.8947,75.7114,317.5,2.1,1.4,2000-12-24,522,Terra,MODIS,67,6.2,301.4,23.1,D,0
12.0878,78.9842,318.6,1.2,1.1,2000-12-24,522,Terra,MODIS,63,6.2,294.4,13.2,D,0
12.0846,78.9882,315.1,1.2,1.1,2000-12-24,522,Terra,MODIS,68,6.2,293.2,9.9,D,0
19.3273,73.8955,303.8,1.5,1.2,2000-12-24,1752,Terra,MODIS,57,6.2,288.2,13.3,N,0
19.3258,73.8823,302.8,1.5,1.2,2000-12-24,1752,Terra,MODIS,51,6.2,288.5,12.2,N,0
19.3364,73.8791,302.0,1.5,1.2,2000-12-24,1752,Terra,MODIS,5,6.2,287.7,10.1,N,0
27.4742,93.7434,302.8,1.7,1.3,2000-12-25,422,Terra,MODIS,54,6.2,291.2,9.5,D,0
33.3365,75.6725,302.9,1.0,1.0,2000-12-25,600,Terra,MODIS,34,6.2,292.1,7.3,D,0
32.568,76.1275,303.2,1.0,1.0,2000-12-25,600,Terra,MODIS,55,6.2,288.7,5.3,D,0
